0	0	0	0	0	4
0.02	-0.178219	-0.0877933	-0.123663	-0.0460134	3.9592
0.04	-0.125904	-0.0877933	-0.0718684	-0.0318108	3.58868
0.06	-0.0713965	0.0199152	-0.0194423	-0.0144603	3.22181
0.08	-0.0260209	0.0665723	0.0238709	-0.00252875	2.88792
0.1	0.0108204	0.101645	0.0580872	0.00393216	2.58517
0.12	0.0388651	0.128854	0.0841078	0.00546645	2.31035
0.14	0.0589878	0.14844	0.102772	0.00254959	2.06047
0.16	0.072054	0.161169	0.114864	-0.00436172	1.83287
0.18	0.0785882	0.167776	0.121076	-0.0148677	1.62514
0.2	0.0797948	0.168797	0.122158	-0.0286089	1.43515
0.22	0.0760597	0.165048	0.118417	-0.0452656	1.26099
0.24	0.0679152	0.157064	0.110358	-0.0645383	1.10096
0.26	0.055853	0.145299	0.0984513	-0.0861602	0.953563
0.28	0.0403139	0.130158	0.0831191	-0.10989	0.817434
0.3	0.0216918	0.112005	0.0647398	-0.135509	0.691375
0.32	0.000338799	0.0916778	0.0436525	-0.16318	0.574314
0.34	-0.0234274	0.0715141	0.0201647	-0.192405	0.465298
0.36	-0.0492745	0.0490246	-0.00540009	-0.222932	0.363528
0.38	-0.0769525	0.024258	-0.0327996	-0.254607	0.268245
0.4	-0.106244	-0.0311222	-0.0618218	-0.287297	0.178765
0.42	-0.136955	-0.0612758	-0.0922762	-0.320881	0.0939086
0.44	-0.168909	-0.0928026	-0.123991	-0.355249	0.0136745
0.46	-0.201961	-0.125538	-0.156821	-0.390312	-0.0623681
0.48	-0.235968	-0.159324	-0.190627	-0.425978	-0.134641
0.5	-0.270802	-0.194018	-0.22528	-0.462161	-0.203522
0.52	-0.306345	-0.229491	-0.260663	-0.498784	-0.269347
0.54	-0.342491	-0.265625	-0.29667	-0.573064	-0.332415
0.56	-0.379141	-0.302314	-0.333205	-0.609331	-0.393735
0.58	-0.416209	-0.339462	-0.370178	-0.645831	-0.452775
0.6	-0.453604	-0.376972	-0.4075	-0.68262	-0.509683
0.62	-0.491251	-0.414764	-0.482899	-0.719642	-0.564644
0.64	-0.567051	-0.452768	-0.519751	-0.756832	-0.617827
0.66	-0.604002	-0.49092	-0.556731	-0.79413	-0.669384
0.68	-0.640986	-0.52914	-0.593871	-0.831457	-0.720901
0.7	-0.678043	-0.567351	-0.631097	-0.868743	-0.771
0.72	-0.715155	-0.605537	-0.66838	-0.905971	-0.819664
0.74	-0.752272	-0.643657	-0.705668	-0.943106	-0.866989
0.76	-0.789343	-0.681671	-0.742912	-0.980109	-0.913067
0.78	-0.826321	-0.71954	-0.780065	-1.01694	-0.957981
0.8	-0.863162	-0.757228	-0.817083	-1.05358	-1.0018
0.82	-0.899084	-0.794701	-0.853927	-1.08998	-1.04459
0.84	-0.934793	-0.831927	-0.890558	-1.12611	-1.08639
0.86	-0.970314	-0.868006	-0.927641	-1.16194	-1.12725
0.88	-1.0056	-0.903785	-0.964407	-1.19742	-1.1672
0.9	-1.04062	-0.939321	-1.00077	-1.23254	-1.20628
0.92	-1.07535	-1.00955	-1.0367	-1.26727	-1.24453
0.94	-1.10976	-1.04418	-1.07219	-1.30161	-1.28266
0.96	-1.14382	-1.07844	-1.10721	-1.33552	-1.32
0.98	-1.17683	-1.11232	-1.14108	-1.36901	-1.3565
1	-1.20945	-1.14577	-1.17447	-1.40271	-1.39216
1.02	-1.24171	-1.17878	-1.20741	-1.43657	-1.42701
1.04	-1.27426	-1.21133	-1.24057	-1.46855	-1.46107
1.06	-1.30638	-1.24341	-1.27325	-1.49989	-1.49437
1.08	-1.33799	-1.27499	-1.30537	-1.53071	-1.5269
1.1	-1.36907	-1.30605	-1.33691	-1.56103	-1.55869
1.12	-1.40024	-1.33657	-1.36662	-1.59081	-1.58973
1.14	-1.43081	-1.36653	-1.39576	-1.62063	-1.62001
1.16	-1.46073	-1.3959	-1.4244	-1.64986	-1.64956
1.18	-1.48997	-1.42468	-1.45256	-1.67843	-1.67836
1.2	-1.51854	-1.45285	-1.48021	-1.70633	-1.70642
1.22	-1.54643	-1.4804	-1.53387	-1.73355	-1.73375
1.24	-1.57362	-1.50731	-1.55929	-1.76009	-1.76033
1.26	-1.60012	-1.53356	-1.58412	-1.78593	-1.78616
1.28	-1.62589	-1.55913	-1.58412	-1.81105	-1.81173
1.3	-1.65093	-1.58401	-1.60839	-1.83545	-1.83604
1.32	-1.67525	-1.6082	-1.65616	-1.85913	-1.85954
1.34	-1.69883	-1.63168	-1.65616	-1.88209	-1.88227
1.36	-1.72122	-1.65445	-1.67858	-1.90431	-1.90425
1.38	-1.7433	-1.67647	-1.70076	-1.92577	-1.92545
1.4	-1.76467	-1.69776	-1.72269	-1.94603	-1.94586
1.42	-1.78443	-1.7183	-1.74346	-1.96554	-1.96551
1.44	-1.80424	-1.73805	-1.76345	-1.98435	-1.98434
1.46	-1.82334	-1.75704	-1.78266	-2.00242	-2.00238
1.48	-1.84125	-1.75704	-1.80146	-2.01975	-2.01961
1.5	-1.85875	-1.79266	-1.81948	-2.03633	-2.03568
1.52	-1.87547	-1.80929	-1.83666	-2.05215	-2.05131
1.54	-1.89071	-1.82512	-1.853	-2.06721	-2.06616
1.56	-1.90549	-1.84014	-1.8682	-2.0815	-2.08018
1.58	-1.91979	-1.85433	-1.88286	-2.09499	-2.09337
1.6	-1.93329	-1.85433	-1.89669	-2.10769	-2.10573
1.62	-1.94594	-1.88028	-1.90968	-2.11958	-2.11699
1.64	-1.95776	-1.89202	-1.92182	-2.13068	-2.12769
1.66	-1.96847	-1.90292	-1.93334	-2.14096	-2.13757
1.68	-1.97814	-1.91299	-1.94399	-2.15064	-2.14661
1.7	-1.98721	-1.92221	-1.95374	-2.15929	-2.1548
1.72	-1.99548	-1.9306	-1.96259	-2.16708	-2.16214
1.74	-2.00293	-1.93813	-1.97054	-2.17404	-2.16846
1.76	-2.0094	-1.94481	-1.97761	-2.18016	-2.17409
1.78	-2.01505	-1.94481	-1.98377	-2.18545	-2.17887
1.8	-2.01999	-1.95064	-1.98904	-2.18977	-2.18267
1.82	-2.02409	-1.95979	-1.99342	-2.19335	-2.18563
1.84	-2.02735	-1.96302	-1.99691	-2.19609	-2.18774
1.86	-2.02974	-1.96302	-1.99952	-2.19798	-2.18902
1.88	-2.03128	-1.96539	-2.00123	-2.19901	-2.18946
1.9	-2.03196	-1.96691	-2.00207	-2.19918	-2.18905
1.92	-2.03176	-1.96756	-2.00202	-2.19847	-2.18779
1.94	-2.0307	-1.96619	-2.00109	-2.19692	-2.18569
1.96	-2.02884	-1.96423	-1.99928	-2.19452	-2.18273
1.98	-2.02614	-1.96423	-1.99659	-2.19123	-2.17893
2	-2.02259	-1.95766	-1.99304	-2.18711	-2.17428
2.02	-2.01811	-1.95312	-1.98861	-2.18221	-2.16878
2.04	-2.01277	-1.95312	-1.98332	-2.17639	-2.16244
2.06	-2.0067	-1.94136	-1.97717	-2.16971	-2.15525
2.08	-1.99979	-1.93427	-1.97015	-2.15381	-2.14722
2.1	-1.99189	-1.93427	-1.96229	-2.15381	-2.13835
2.12	-1.98314	-1.92634	-1.95357	-2.1449	-2.12864
2.14	-1.97355	-1.91738	-1.94401	-2.13501	-2.11811
2.16	-1.96313	-1.90758	-1.93361	-2.12427	-2.10674
2.18	-1.95229	-1.88523	-1.92236	-2.11251	-2.09455
2.2	-1.92797	-1.87318	-1.91029	-2.0865	-2.08154
2.22	-1.92797	-1.87318	-1.89739	-2.0728	-2.06719
2.24	-1.91467	-1.85981	-1.88368	-2.0583	-2.05255
2.26	-1.88511	-1.84559	-1.86915	-2.04298	-2.03716
2.28	-1.88511	-1.83058	-1.85381	-2.04298	-2.02037
2.3	-1.86975	-1.79788	-1.83768	-2.00958	-2.00339
2.32	-1.83534	-1.78085	-1.82076	-1.99186	-1.98533
2.34	-1.81763	-1.78085	-1.80304	-1.99186	-1.96579
2.36	-1.79922	-1.74347	-1.78455	-1.95374	-1.94619
2.38	-1.78001	-1.72381	-1.76528	-1.93332	-1.92591
2.4	-1.76001	-1.72381	-1.74525	-1.91214	-1.90487
2.42	-1.73881	-1.6823	-1.72447	-1.89064	-1.88308
2.44	-1.71728	-1.66042	-1.70295	-1.86844	-1.86014
2.46	-1.69503	-1.66042	-1.6807	-1.86844	-1.83647
2.48	-1.67204	-1.61411	-1.65773	-1.82181	-1.81301
2.5	-1.67204	-1.61411	-1.63404	-1.7974	-1.78891
2.52	-1.64832	-1.59013	-1.60967	-1.77229	-1.76409
2.54	-1.62292	-1.56503	-1.58461	-1.74651	-1.73805
2.56	-1.5968	-1.53973	-1.55887	-1.74651	-1.71129
2.58	-1.57003	-1.51325	-1.53244	-1.69285	-1.68489
2.6	-1.54264	-1.48608	-1.50533	-1.66499	-1.65732
2.62	-1.51464	-1.45829	-1.50533	-1.66499	-1.62902
2.64	-1.48604	-1.42987	-1.44916	-1.63647	-1.60061
2.66	-1.45683	-1.40084	-1.42012	-1.60675	-1.57098
2.68	-1.42703	-1.3718	-1.39045	-1.57638	-1.54066
2.7	-1.3675	-1.34156	-1.36017	-1.54542	-1.5103
2.72	-1.33715	-1.3107	-1.3293	-1.48064	-1.47876
2.74	-1.33715	-1.27929	-1.3293	-1.48064	-1.44657
2.76	-1.30617	-1.24732	-1.26584	-1.44873	-1.41444
2.78	-1.24105	-1.21484	-1.2333	-1.4157	-1.38116
2.8	-1.20832	-1.14899	-1.20022	-1.38213	-1.34663
2.82	-1.17507	-1.11698	-1.16662	-1.34737	-1.31289
2.84	-1.14126	-1.08445	-1.1325	-1.31144	-1.27741
2.86	-1.14126	-1.05131	-1.09791	-1.27511	-1.24072
2.88	-1.10629	-1.01754	-1.06285	-1.23843	-1.20496
2.9	-1.07005	-0.983144	-1.0273	-1.20136	-1.16885
2.92	-0.99701	-0.983144	-0.991293	-1.16394	-1.1316
2.94	-0.961009	-0.911167	-0.954838	-1.12616	-1.09458
2.96	-0.961009	-0.911167	-0.918711	-1.08804	-1.05719
2.98	-0.924602	-0.874396	-0.881414	-1.04957	-1.0194
3	-0.886992	-0.837261	-0.843674	-1.0108	-0.981208
3.02	-0.848933	-0.799734	-0.805554	-0.9717	-0.942624
3.04	-0.809756	-0.761811	-0.767073	-0.932286	-0.903662
3.06	-0.770225	-0.723509	-0.729022	-0.892552	-0.864325
3.08	-0.731184	-0.68404	-0.690633	-0.851747	-0.824647
3.1	-0.691904	-0.644238	-0.651045	-0.811423	-0.784632
3.12	-0.652303	-0.604959	-0.611892	-0.770104	-0.744298
3.14	-0.61239	-0.565438	-0.572477	-0.728542	-0.70368
3.16	-0.571407	-0.525624	-0.532743	-0.68681	-0.662799
3.18	-0.530958	-0.484713	-0.49269	-0.644906	-0.621657
3.2	-0.490331	-0.443536	-0.452339	-0.603638	-0.580271
3.22	-0.449463	-0.402181	-0.411715	-0.561413	-0.538675
3.24	-0.408383	-0.360682	-0.370856	-0.518981	-0.496874
3.26	-0.367093	-0.319857	-0.331422	-0.476418	-0.454884
3.28	-0.32561	-0.278901	-0.291789	-0.433792	-0.412773
3.3	-0.284004	-0.236172	-0.25103	-0.391117	-0.370563
3.32	-0.242297	-0.193283	-0.209996	-0.348351	-0.328219
3.34	-0.200453	-0.150382	-0.168752	-0.305503	-0.285752
3.36	-0.158486	-0.108314	-0.127326	-0.305503	-0.243181
3.38	-0.116413	-0.066263	-0.0857453	-0.262588	-0.201401
3.4	-0.0742717	-0.0241717	-0.0440517	-0.176665	-0.159574
3.42	-0.0312573	0.0170915	-0.00144684	-0.133705	-0.116788
3.44	0.0126054	0.0583533	0.0403445	-0.0907547	-0.0747648
3.46	0.0563978	0.0997179	0.0821117	-0.0478111	-0.0327365
3.48	0.100021	0.141154	0.123907	-0.0478111	0.0101994
3.5	0.142629	0.182636	0.166587	0.0388031	0.052306
3.52	0.185072	0.224154	0.209256	0.081599	0.0952244
3.54	0.227433	0.265687	0.251823	0.12424	0.138125
3.56	0.270557	0.307208	0.29342	0.166796	0.180066
3.58	0.313557	0.348693	0.334882	0.209256	0.22188
3.6	0.355502	0.390101	0.377126	0.209256	0.263621
3.62	0.397207	0.43141	0.419254	0.294602	0.305272
3.64	0.43875	0.472598	0.461176	0.336616	0.347671
3.66	0.480141	0.513662	0.502892	0.336616	0.389933
3.68	0.521365	0.554584	0.54439	0.378381	0.43113
3.7	0.563232	0.595341	0.584832	0.461356	0.472082
3.72	0.604046	0.635897	0.625853	0.502523	0.512843
3.74	0.644537	0.67623	0.666662	0.502523	0.553397
3.76	0.68477	0.716324	0.707179	0.543444	0.593726
