0	0	0	0	0	3
0.02	-0.395435	-0.136782	0	0	2.9794
0.04	-0.345374	-0.102343	0	0	2.70698
0.06	-0.295316	-0.0650482	0	0	2.43682
0.08	-0.253903	-0.0349288	0	0	2.18922
0.1	-0.22105	-0.0123535	0	0	1.96379
0.12	-0.195771	0.00352263	0	0	1.75849
0.14	-0.177099	0.0135887	0	0	1.57134
0.16	-0.164166	0.018647	0	0	1.40056
0.18	-0.156202	0.0194084	0	0	1.24455
0.2	-0.152525	0.0165014	0	0	1.10187
0.22	-0.152529	0.0104804	0	0	0.971258
0.24	-0.155677	0.00183439	0	0	0.851545
0.26	-0.161495	-0.0090058	0	0	0.741704
0.28	-0.169564	-0.0216612	0	0	0.64081
0.3	-0.179513	-0.0357988	0	0	0.548032
0.32	-0.191016	-0.0357988	0	0	0.462623
0.34	-0.203784	-0.0511265	0	0	0.384222
0.36	-0.217566	-0.0673882	0	0	0.311937
0.38	-0.232132	-0.0843603	0	0	0.245198
0.4	-0.247288	-0.103287	0	0	0.183513
0.42	-0.262892	-0.122441	0	0	0.126412
0.44	-0.278797	-0.141568	0	0	0.073499
0.46	-0.294865	-0.16056	0	0	0.0244242
0.48	-0.310982	-0.179335	0	0	-0.0211289
0.5	-0.327045	-0.197821	0	0	-0.0634455
0.52	-0.34297	-0.21596	0	0	-0.102784
0.54	-0.358681	-0.233701	0	0	-0.139377
0.56	-0.374116	-0.251002	0	0	-0.173436
0.58	-0.389223	-0.26783	0	0	-0.205154
0.6	-0.40362	-0.284157	0	5	-0.234704
0.62	-0.417618	-0.29996	0	4.959	-0.162243
0.64	-0.331538	-0.215223	0	4.497	-0.0887702
0.66	-0.241882	-0.128786	0	4.04135	-0.0268812
0.68	-0.165056	-0.0551252	0	3.62603	0.0235503
0.7	-0.101738	0.00556182	0	3.24996	0.0637252
0.72	-0.0506078	0.0545932	0	2.9093	0.0947994
0.74	-0.01026	0.0932969	0	2.9093	0.117812
0.76	0.0198104	0.122872	0	2.60036	0.139873
0.78	0.0417013	0.144993	0	2.31984	0.155052
0.8	0.0622027	0.159958	0	2.06475	0.163673
0.82	0.076064	0.168702	0	1.83291	0.166624
0.84	0.0836251	0.176631	0	1.6219	0.164633
0.86	0.0856413	0.179364	0	1.42917	0.15843
0.88	0.0829172	0.177171	0	1.2529	0.148564
0.9	0.0760749	0.170655	0	1.09143	0.135511
0.92	0.0656538	0.160388	0	0.943248	0.119697
0.94	0.0359405	0.146879	0	0.807003	0.101502
0.96	0.01782	0.130583	0	0.681227	0.0812658
0.98	-0.00221739	0.111902	0	0.565063	0.0592878
1	-0.0239058	0.0911983	0	0.457594	0.0358457
1.02	-0.0239058	0.0687887	0	0.357981	0.0111834
1.04	-0.0469845	0.044956	0	0.26547	-0.0144821
1.06	-0.0717119	0.0199512	0	0.17939	-0.0409573
1.08	-0.0974043	-0.00601308	0	0.0991316	-0.068079
1.1	-0.123831	-0.0327394	0	0.0241565	-0.0956938
1.12	-0.150819	-0.0600517	4	-0.0460134	-0.123663
1.14	-0.178219	-0.0877933	3.9592	-0.0318108	-0.0718684
1.16	-0.125904	-0.0358309	3.58868	-0.0144603	-0.0194423
1.18	-0.0713965	0.0199152	3.22181	-0.00252875	0.0238709
1.2	-0.0260209	0.0665723	2.88792	0.00393216	0.0580872
1.22	0.0108204	0.101645	2.58517	0.00546645	0.0841078
1.24	0.0388651	0.128854	2.31035	0.00254959	0.102772
1.26	0.0589878	0.14844	2.06047	-0.00436172	0.114864
1.28	0.072054	0.167776	1.83287	-0.0148677	0.121076
1.3	0.0785882	0.168797	1.62514	-0.0286089	0.122158
1.32	0.0797948	0.165048	1.43515	-0.0452656	0.118417
1.34	0.0760597	0.157064	1.26099	-0.0645383	0.110358
1.36	0.0679152	0.145299	1.10096	-0.0861602	0.0984513
1.38	0.055853	0.130158	0.953563	-0.10989	0.0831191
1.4	0.0403139	0.112005	0.817434	-0.135509	0.0647398
1.42	0.0216918	0.0916778	0.691375	-0.16318	0.0436525
1.44	0.000338799	0.0715141	0.574314	-0.192405	0.0201647
1.46	-0.0234274	0.0490246	0.465298	-0.222932	-0.00540009
1.48	-0.0492745	0.024258	0.363528	-0.254607	-0.0327996
1.5	-0.0769525	-0.00253808	0.268245	-0.287297	-0.0618218
1.52	-0.106244	-0.0311222	0.178765	-0.320881	-0.0922762
1.54	-0.136955	-0.0612758	0.0939086	-0.355249	-0.123991
1.56	-0.168909	-0.0928026	0.0136745	-0.390312	-0.156821
1.58	-0.201961	-0.125538	-0.0623681	-0.425978	-0.190627
1.6	-0.235968	-0.159324	-0.134641	-0.462161	-0.22528
1.62	-0.270802	-0.194018	-0.203522	-0.498784	-0.260663
1.64	-0.306345	-0.229491	-0.269347	-0.535774	-0.29667
1.66	-0.342491	-0.265625	-0.332415	-0.573064	-0.333205
1.68	-0.379141	-0.302314	-0.393735	-0.609331	-0.370178
1.7	-0.416209	-0.339462	-0.452775	-0.645831	-0.4075
1.72	-0.453604	-0.376972	-0.509683	-0.68262	-0.445095
1.74	-0.491251	-0.414764	-0.509683	-0.719642	-0.482899
1.76	-0.529087	-0.452768	-0.564644	-0.756832	-0.519751
1.78	-0.567051	-0.49092	-0.617827	-0.79413	-0.556731
1.8	-0.604002	-0.52914	-0.669384	-0.831457	-0.593871
1.82	-0.640986	-0.567351	-0.720901	-0.868743	-0.631097
1.84	-0.678043	-0.605537	-0.771	-0.905971	-0.66838
1.86	-0.715155	-0.643657	-0.819664	-0.943106	-0.705668
1.88	-0.752272	-0.681671	-0.866989	-0.980109	-0.742912
1.9	-0.789343	-0.71954	-0.913067	-1.01694	-0.780065
1.92	-0.863162	-0.757228	-0.957981	-1.05358	-0.817083
1.94	-0.899084	-0.794701	-1.0018	-1.08998	-0.853927
1.96	-0.934793	-0.831927	-1.04459	-1.12611	-0.890558
1.98	-0.970314	-0.868006	-1.08639	-1.16194	-0.927641
2	-1.0056	-0.903785	-1.12725	-1.19742	-0.964407
2.02	-1.04062	-0.939321	-1.1672	-1.23254	-1.00077
2.04	-1.07535	-0.974587	-1.20628	-1.26727	-1.0367
2.06	-1.10976	-1.00955	-1.24453	-1.30161	-1.07219
2.08	-1.14382	-1.04418	-1.28266	-1.33552	-1.10721
2.1	-1.17683	-1.07844	-1.32	-1.33552	-1.14108
2.12	-1.20945	-1.11232	-1.3565	-1.36901	-1.17447
2.14	-1.24171	-1.14577	-1.39216	-1.43657	-1.20741
2.16	-1.27426	-1.17878	-1.42701	-1.46855	-1.24057
2.18	-1.30638	-1.21133	-1.46107	-1.49989	-1.27325
2.2	-1.33799	-1.24341	-1.49437	-1.53071	-1.30537
2.22	-1.33799	-1.27499	-1.5269	-1.53071	-1.33691
2.24	-1.36907	-1.30605	-1.55869	-1.56103	-1.36662
2.26	-1.40024	-1.33657	-1.58973	-1.59081	-1.39576
2.28	-1.43081	-1.36653	-1.62001	-1.62063	-1.4244
2.3	-1.46073	-1.3959	-1.64956	-1.64986	-1.45256
2.32	-1.48997	-1.42468	-1.67836	-1.67843	-1.48021
2.34	-1.51854	-1.45285	-1.70642	-1.70633	-1.50732
2.36	-1.54643	-1.4804	-1.73375	-1.73355	-1.53387
2.38	-1.57362	-1.50731	-1.73375	-1.76009	-1.55929
2.4	-1.60012	-1.53356	-1.76033	-1.78593	-1.58412
2.42	-1.62589	-1.55913	-1.81173	-1.81105	-1.60839
2.44	-1.65093	-1.58401	-1.83604	-1.83545	-1.63258
2.46	-1.67525	-1.6082	-1.83604	-1.85913	-1.65616
2.48	-1.69883	-1.63168	-1.88227	-1.88209	-1.67858
2.5	-1.72122	-1.65445	-1.90425	-1.92577	-1.70076
2.52	-1.7433	-1.67647	-1.92545	-1.94603	-1.72269
2.54	-1.76467	-1.69776	-1.94586	-1.94603	-1.74346
2.56	-1.78443	-1.7183	-1.96551	-1.96554	-1.76345
2.58	-1.80424	-1.73805	-1.98434	-2.00242	-1.78266
2.6	-1.82334	-1.75704	-2.00238	-2.01975	-1.80146
2.62	-1.84125	-1.77524	-2.01961	-2.03633	-1.81948
2.64	-1.85875	-1.79266	-2.03568	-2.05215	-1.83666
2.66	-1.87547	-1.80929	-2.05131	-2.05215	-1.853
2.68	-1.89071	-1.82512	-2.06616	-2.0815	-1.8682
2.7	-1.90549	-1.84014	-2.08018	-2.09499	-1.88286
2.72	-1.91979	-1.85433	-2.09337	-2.10769	-1.89669
2.74	-1.93329	-1.86771	-2.10573	-2.11958	-1.90968
2.76	-1.95776	-1.88028	-2.11699	-2.13068	-1.92182
2.78	-1.96847	-1.89202	-2.12769	-2.14096	-1.93334
2.8	-1.97814	-1.90292	-2.13757	-2.15064	-1.94399
2.82	-1.98721	-1.91299	-2.14661	-2.15929	-1.95374
2.84	-1.99548	-1.92221	-2.1548	-2.16708	-1.96259
2.86	-2.00293	-1.9306	-2.16214	-2.17404	-1.97054
2.88	-2.0094	-1.93813	-2.16846	-2.18016	-1.97761
2.9	-2.01505	-1.94481	-2.17409	-2.18545	-1.98377
2.92	-2.01999	-1.95064	-2.17887	-2.18977	-1.98904
2.94	-2.02409	-1.95569	-2.18267	-2.19335	-1.99342
2.96	-2.02735	-1.95979	-2.18563	-2.19609	-1.99691
2.98	-2.02974	-1.96302	-2.18774	-2.19798	-1.99952
3	-2.03128	-1.96539	-2.18902	-2.19901	-2.00123
3.02	-2.03196	-1.96691	-2.18946	-2.19918	-2.00207
3.04	-2.03176	-1.96756	-2.18905	-2.19847	-2.00202
3.06	-2.0307	-1.96732	-2.18779	-2.19692	-2.00109
3.08	-2.02884	-1.96619	-2.18569	-2.19452	-1.99928
3.1	-2.02614	-1.96423	-2.18273	-2.19123	-1.99659
3.12	-2.02259	-1.96141	-2.17893	-2.18711	-1.99304
3.14	-2.01811	-1.95766	-2.17428	-2.18221	-1.98861
3.16	-2.01277	-1.95312	-2.16878	-2.17639	-1.98332
3.18	-2.0067	-1.94773	-2.16244	-2.16971	-1.97717
3.2	-1.99979	-1.94136	-2.15525	-2.16218	-1.97015
3.22	-1.99189	-1.93427	-2.14722	-2.15381	-1.96229
3.24	-1.98314	-1.92634	-2.13835	-2.1449	-1.95357
3.26	-1.97355	-1.91738	-2.12864	-2.13501	-1.94401
3.28	-1.96313	-1.90758	-2.11811	-2.12427	-1.93361
3.3	-1.95229	-1.89693	-2.10674	-2.11251	-1.92236
3.32	-1.94066	-1.88523	-2.09455	-2.09968	-1.91029
3.34	-1.92797	-1.87318	-2.08154	-2.0865	-1.89739
3.36	-1.91467	-1.85981	-2.06719	-2.0728	-1.88368
3.38	-1.9003	-1.84559	-2.05255	-2.0583	-1.86915
3.4	-1.88511	-1.83058	-2.03716	-2.04298	-1.85381
3.42	-1.86975	-1.81478	-2.02037	-2.02685	-1.83768
3.44	-1.85329	-1.79788	-2.00339	-2.00958	-1.82076
3.46	-1.83534	-1.78085	-1.98533	-1.99186	-1.80304
3.48	-1.81763	-1.76275	-1.96579	-1.97337	-1.78455
3.5	-1.79922	-1.74347	-1.94619	-1.95374	-1.76528
3.52	-1.78001	-1.72381	-1.92591	-1.93332	-1.74525
3.54	-1.76001	-1.70384	-1.90487	-1.91214	-1.72447
3.56	-1.73881	-1.6823	-1.88308	-1.89064	-1.70295
3.58	-1.71728	-1.66042	-1.86014	-1.86844	-1.6807
3.6	-1.69503	-1.63786	-1.83647	-1.84549	-1.65773
3.62	-1.67204	-1.61411	-1.81301	-1.82181	-1.63404
3.64	-1.64832	-1.59013	-1.78891	-1.7974	-1.60967
3.66	-1.62292	-1.56503	-1.76409	-1.77229	-1.58461
3.68	-1.5968	-1.53973	-1.73805	-1.74651	-1.55887
3.7	-1.57003	-1.51325	-1.71129	-1.72002	-1.53244
3.72	-1.54264	-1.48608	-1.68489	-1.69285	-1.50533
3.74	-1.51464	-1.45829	-1.62902	-1.66499	-1.47757
3.76	-1.48604	-1.42987	-1.62902	-1.63647	-1.44916
3.78	-1.45683	-1.40084	-1.60061	-1.60675	-1.42012
3.8	-1.42703	-1.3718	-1.57098	-1.57638	-1.39045
3.82	-1.39724	-1.34156	-1.54066	-1.54542	-1.36017
3.84	-1.3675	-1.3107	-1.5103	-1.5133	-1.3293
3.86	-1.33715	-1.27929	-1.44657	-1.48064	-1.29786
3.88	-1.30617	-1.24732	-1.44657	-1.44873	-1.26584
3.9	-1.27391	-1.21484	-1.41444	-1.4157	-1.2333
3.92	-1.24105	-1.18183	-1.38116	-1.38213	-1.20022
3.94	-1.20832	-1.14899	-1.34663	-1.34737	-1.16662
3.96	-1.17507	-1.11698	-1.31289	-1.31144	-1.1325
3.98	-1.14126	-1.08445	-1.27741	-1.27511	-1.09791
4	-1.10629	-1.05131	-1.24072	-1.23843	-1.06285
4.02	-1.07005	-1.01754	-1.20496	-1.20136	-1.0273
4.04	-1.03336	-0.983144	-1.16885	-1.16394	-0.991293
4.06	-0.99701	-0.948168	-1.1316	-1.12616	-0.954838
4.08	-0.961009	-0.911167	-1.09458	-1.08804	-0.918711
4.1	-0.924602	-0.874396	-1.05719	-1.04957	-0.881414
4.12	-0.886992	-0.837261	-1.0194	-1.0108	-0.843674
4.14	-0.848933	-0.799734	-0.981208	-0.9717	-0.805554
4.16	-0.809756	-0.761811	-0.942624	-0.932286	-0.767073
4.18	-0.770225	-0.723509	-0.903662	-0.932286	-0.729022
4.2	-0.731184	-0.68404	-0.864325	-0.851747	-0.690633
4.22	-0.691904	-0.644238	-0.824647	-0.851747	-0.651045
4.24	-0.652303	-0.604959	-0.784632	-0.811423	-0.611892
4.26	-0.61239	-0.565438	-0.744298	-0.770104	-0.572477
4.28	-0.571407	-0.525624	-0.70368	-0.728542	-0.532743
4.3	-0.530958	-0.484713	-0.662799	-0.644906	-0.49269
4.32	-0.490331	-0.443536	-0.621657	-0.644906	-0.452339
4.34	-0.449463	-0.402181	-0.580271	-0.603638	-0.411715
4.36	-0.408383	-0.360682	-0.538675	-0.561413	-0.370856
4.38	-0.408383	-0.319857	-0.496874	-0.518981	-0.331422
4.4	-0.32561	-0.319857	-0.454884	-0.476418	-0.291789
4.42	-0.284004	-0.278901	-0.412773	-0.433792	-0.25103
4.44	-0.242297	-0.236172	-0.370563	-0.391117	-0.209996
4.46	-0.200453	-0.150382	-0.328219	-0.348351	-0.168752
4.48	-0.158486	-0.150382	-0.285752	-0.305503	-0.127326
4.5	-0.116413	-0.066263	-0.243181	-0.262588	-0.0857453
4.52	-0.0742717	-0.0241717	-0.201401	-0.219636	-0.0440517
4.54	-0.0742717	0.0170915	-0.159574	-0.176665	-0.00144684
4.56	-0.0312573	0.0583533	-0.116788	-0.133705	0.0403445
4.58	0.0126054	0.0997179	-0.0747648	-0.0907547	0.0821117
4.6	0.100021	0.141154	-0.0327365	-0.0478111	0.123907
4.62	0.142629	0.182636	0.0101994	-0.00490543	0.166587
4.64	0.185072	0.224154	0.052306	0.0388031	0.209256
4.66	0.185072	0.265687	0.0952244	0.081599	0.251823
4.68	0.227433	0.307208	0.138125	0.12424	0.29342
4.7	0.313557	0.348693	0.180066	0.166796	0.334882
4.72	0.355502	0.390101	0.22188	0.209256	0.377126
4.74	0.397207	0.43141	0.263621	0.251587	0.419254
4.76	0.43875	0.472598	0.305272	0.294602	0.461176
4.78	0.480141	0.513662	0.347671	0.336616	0.502892
4.8	0.480141	0.554584	0.389933	0.378381	0.54439
4.82	0.563232	0.595341	0.43113	0.419964	0.584832
4.84	0.604046	0.635897	0.472082	0.461356	0.625853
4.86	0.644537	0.67623	0.512843	0.502523	0.666662
4.88	0.68477	0.716324	0.553397	0.543444	0.707179
4.9	0.724737	0.75616	0.593726	0.584913	0.747383
4.92	0.764439	0.795737	0.633808	0.626098	0.787279
4.94	0.803859	0.835038	0.67364	0.666916	0.826856
4.96	0.842192	0.874832	0.713202	0.707354	0.866097
4.98	0.880212	0.91429	0.752476	0.7474	0.904988
5	0.917981	0.95333	0.791439	0.787045	0.943513
5.02	0.95548	0.991938	0.829295	0.826278	0.981659
5.04	0.992668	1.03009	0.867579	0.865073	1.01939
5.06	1.02954	1.03009	0.905558	0.903434	1.05672
5.08	1.06606	1.06779	0.943149	0.941351	1.09286
5.1	1.10222	1.10577	0.980329	0.978812	1.12858
5.12	1.13799	1.14326	1.01708	1.01581	1.16393
5.14	1.17336	1.21583	1.05339	1.05232	1.1989
5.16	1.20829	1.2509	1.08924	1.08834	1.23417
5.18	1.20829	1.2509	1.12459	1.12384	1.269
5.2	1.24277	1.28546	1.15946	1.15882	1.30191
5.22	1.31029	1.3202	1.19382	1.19327	1.33429
5.24	1.34329	1.35439	1.22764	1.22717	1.36692
5.26	1.37577	1.42089	1.26092	1.26049	1.39912
5.28	1.37577	1.42089	1.29365	1.29325	1.4308
5.3	1.4077	1.45256	1.32582	1.32544	1.46129
5.32	1.47051	1.48423	1.35739	1.35702	1.49123
5.34	1.50073	1.51531	1.38837	1.38799	1.52129
5.36	1.5303	1.54573	1.41875	1.41834	1.55081
5.38	1.5303	1.57549	1.44851	1.44807	1.57971
5.4	1.58818	1.60459	1.47765	1.47717	1.60741
5.42	1.6159	1.63301	1.50615	1.50562	1.63506
5.44	1.64292	1.66075	1.534	1.53341	1.6621
5.46	1.66929	1.6878	1.56119	1.56053	1.68847
5.48	1.66929	1.71414	1.5877	1.58697	1.71416
5.5	1.69499	1.73978	1.613	1.61271	1.73864
5.52	1.72053	1.7647	1.63762	1.63774	1.76241
5.54	1.74536	1.78888	1.66159	1.66205	1.78552
5.56	1.76941	1.81232	1.68489	1.68563	1.80797
5.58	1.79267	1.83501	1.70752	1.70846	1.82973
5.6	1.81515	1.8574	1.72945	1.73055	1.85078
5.62	1.83684	1.87901	1.75067	1.75189	1.8707
5.64	1.85775	1.89979	1.77119	1.77247	1.88991
5.66	1.87786	1.91974	1.79097	1.79228	1.90886
5.68	1.89717	1.93886	1.81002	1.8113	1.9271
5.7	1.91568	1.95714	1.82831	1.8113	1.94458
5.72	1.93339	1.97459	1.84585	1.84701	1.96093
5.74	1.96637	1.99121	1.86262	1.86367	1.97686
5.76	1.98131	2.00699	1.8786	1.87953	1.99236
5.78	1.99545	2.0354	1.89412	1.89457	2.00703
5.8	1.99545	2.0354	1.90881	1.89457	2.02085
5.82	2.0088	2.04811	1.92265	1.92221	2.03326
5.84	2.03366	2.0603	1.93564	1.93479	2.04509
5.86	2.04459	2.07171	1.94775	1.94652	2.05637
5.88	2.05468	2.0823	1.95901	1.95742	2.06681
5.9	2.05468	2.09207	1.9694	1.95742	2.07637
5.92	2.06395	2.1091	1.97893	1.96748	2.08467
5.94	2.0726	2.11583	1.98759	1.98523	2.09229
5.96	2.08056	2.12194	1.99538	1.99273	2.09924
5.98	2.08762	2.12727	2.0023	1.99937	2.10533
6	2.09378	2.13169	2.00835	2.00514	2.11054
6.02	2.09904	2.13532	2.01352	2.00514	2.11487
6.04	2.10339	2.13817	2.01781	2.01417	2.11822
6.06	2.1094	2.14032	2.02123	2.01735	2.12078
6.08	2.11097	2.1417	2.02378	2.01965	2.12253
6.1	2.11168	2.14221	2.02545	2.02109	2.12337
6.12	2.11168	2.14187	2.02624	2.02109	2.12331
6.14	2.11155	2.14069	2.02617	2.02137	2.12236
6.16	2.10868	2.13867	2.02521	2.02022	2.12055
6.18	2.106	2.13578	2.02339	2.01819	2.11781
6.2	2.10247	2.13202	2.0207	2.0153	2.11417
6.22	2.10247	2.13202	2.01713	2.0153	2.10965
6.24	2.09809	2.12748	2.0127	2.00693	2.10451
6.26	2.08648	2.11578	2.00741	2.00145	2.09846
6.28	2.07957	2.10859	2.00125	1.99512	2.09141
6.3	2.07183	2.10055	1.99424	1.98793	2.08336
6.32	2.07183	2.10055	1.98637	1.97989	2.07444
6.34	2.06324	2.09167	1.97765	1.971	2.06502
6.36	2.04317	2.08176	1.96808	1.96126	2.05478
6.38	2.03208	2.0598	1.95766	1.95068	2.04349
6.4	2.02017	2.04758	1.94641	1.93926	2.03135
6.42	2.00744	2.03454	1.93432	1.92702	2.01813
6.44	1.99388	2.03454	1.92141	1.91395	2.00408
6.46	1.9795	2.02067	1.90767	1.90005	1.98949
6.48	1.9643	2.00571	1.89311	1.88534	1.97411
6.5	1.94829	1.97333	1.87773	1.86981	1.95792
